"Format","AiM CSV File"
"Session","Amigo 2"
"Vehicle","GGR26"
"Racer","Faran"
"Championship","My Balls"
"Comment","Faran WARMUP + 1st 10 laps BEST LAP 16
"
"Date","Friday, May 8, 2026"
"Time","2:33 PM"
"Sample Rate","20"
"Duration","589.988"
"Segment","Session"
"Beacon Markers","41.191","68.683","96.266","123.782","151.582","178.826","205.981","284.896","311.825","338.852","365.976","392.399","418.904","445.747","472.655","500.56","526.816","554.239","581.126","589.988"
"Segment Times","0:41.191","0:27.492","0:27.583","0:27.516","0:27.800","0:27.244","0:27.155","1:18.915","0:26.929","0:27.027","0:27.124","0:26.423","0:26.505","0:26.843","0:26.908","0:27.905","0:26.256","0:27.423","0:26.887","0:08.862"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","VerticalAcc","RollRate","PitchRate","YawRate","ECU RPM","ECU WH SP RL","ECU WH SP RR","ECU THROTTLE","Distance on GPS Speed","RL Slip","RR Slip","LapT","SessT","Velocity on RR Shock Pos","Velocity on FR Shock Pos","Velocity on FL Shock Pos","Velocity on RL Shock Pos"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","mm","mm","mm","mm","gear","g","g","deg/s","deg/s","deg/s","rpm","km/h","km/h","%","m","%","%","ms","ms","mm/s","mm/s","mm/s","mm/s"

"426.600","33.5063","15","1.1022","0.1931","0.0855","90.2333","67.7939","8.3497","980.0000","0.6480","7.8660","45.50440940","-75.54459953","46.1750","20.4781","28.4688","37.8937","3.0000","0.2321","-0.9931","-0.8433","0.7139","60.7188","6410.8555","38.9000","39.0800","39.6356","5375.4990","1.1537","1.1590","7689187.0117","426600000.0000","-12.0899","14.8626","21.9317","9.7902"
"426.650","33.7839","15","1.0915","0.2035","0.0605","93.8103","66.7084","8.3461","980.0000","0.6480","8.0603","45.50440873","-75.54459342","46.2594","21.4484","28.4937","37.8688","3.0000","0.3323","-0.9817","-1.1828","-0.7707","59.3063","6482.7002","39.3500","38.9000","41.2600","5375.9688","1.1616","1.1627","7739187.0117","426650000.0000","-3.1636","13.3574","9.2223","-3.5149"
"426.700","33.9148","15","1.0729","0.1891","0.0105","96.9682","65.0941","8.3343","980.0000","0.6300","8.2922","45.50440762","-75.54458740","45.6937","21.4688","29.3156","38.2438","3.0000","0.2079","-1.0054","-1.6680","-2.4764","57.7625","6582.1445","40.0450","39.6700","43.0378","5376.4399","1.1773","1.1663","7789187.0117","426700000.0000","5.9791","-3.1791","-22.4693","6.1481"
"426.750","34.0457","15","1.0544","0.1746","-0.0396","100.1262","63.4799","8.3225","980.0000","0.6120","8.5358","45.50440651","-75.54458139","46.8469","21.4734","26.7828","38.5625","3.0000","0.0483","-1.1217","-1.8930","-3.0744","57.6625","6707.8999","41.1000","41.6400","44.2811","5376.9136","1.2029","1.1912","7839187.0117","426750000.0000","-4.1569","-6.4595","-37.9266","15.3453"
"426.800","34.2053","15","1.0777","0.1701","-0.0901","103.0595","64.4900","8.3025","985.0000","0.6120","8.4415","45.50440496","-75.54457547","45.5125","21.4375","25.8531","39.2062","3.0000","0.1398","-1.1759","-2.3910","-1.6363","59.2313","6842.8999","41.0750","41.7450","45.3367","5377.3892","1.1966","1.2161","7889187.0117","426800000.0000","-20.9653","14.0259","-16.9118","-3.9414"
"426.850","34.3649","15","1.1010","0.1656","-0.1406","105.9929","65.5000","8.2825","990.0000","0.6120","8.3501","45.50440341","-75.54456956","44.5500","22.5219","25.9062","38.1219","3.0000","0.3188","-0.9829","-2.6791","0.5512","60.3031","6881.8110","41.5600","41.3800","48.4811","5377.8667","1.2058","1.2156","7939187.0117","426850000.0000","-19.6092","30.8390","22.0727","-28.1263"
"426.900","34.5084","15","1.0802","0.1652","-0.1596","109.5549","63.9266","8.2767","990.0000","0.6120","8.5914","45.50440134","-75.54456394","44.4875","24.1406","27.2656","37.2375","3.0000","0.3724","-0.7827","-2.0293","1.6432","59.1063","6919.1538","42.1000","42.0650","51.8692","5378.3467","1.2161","1.2151","7989186.5234","426900000.0000","0.1968","19.9641","32.1668","-15.3512"
"426.950","34.6519","15","1.0595","0.1648","-0.1785","113.1170","62.3532","8.2709","990.0000","0.6120","8.8448","45.50439928","-75.54455832","44.4062","24.1922","27.8656","36.8063","3.0000","0.3504","-0.7778","-0.4890","1.0780","55.9938","6984.5386","42.2800","42.0600","55.9352","5378.8301","1.2093","1.2051","8039186.5234","426950000.0000","13.4070","-3.4745","-0.9383","23.5041"
"427.000","35.0553","15","1.0434","0.2039","-0.2385","115.8061","61.0766","8.2493","990.0000","0.6120","9.1348","45.50439684","-75.54455283","45.3000","24.0281","27.7781","39.4938","3.0000","0.2289","-0.9737","0.9725","0.0816","53.0062","7070.8584","43.1650","42.2700","60.0253","5379.3184","1.2204","1.1951","8089186.5234","427000000.0000","6.9901","-10.0759","-35.0017","28.9648"
"427.050","35.4587","15","1.0274","0.2429","-0.2984","118.4953","59.7999","8.2276","990.0000","0.6120","9.4372","45.50439441","-75.54454734","44.7812","23.6984","25.0500","38.2156","3.0000","0.2931","-1.0883","1.4698","0.0857","51.8531","7201.6665","43.4900","44.0100","64.1667","5379.8135","1.2144","1.2061","8139186.5234","427050000.0000","-10.4527","-0.1365","-22.1138","-13.2037"
"427.100","35.9748","15","1.0377","0.2672","-0.3900","121.3293","59.8258","8.1976","990.0000","0.6120","9.5704","45.50439148","-75.54454196","44.6937","23.6938","25.7875","38.3375","3.0000","0.4844","-1.0165","1.2521","1.2241","52.3000","7308.9668","44.1950","44.2750","69.7900","5380.3149","1.2149","1.2171","8189186.5234","427100000.0000","-19.1035","4.8603","18.9893","-43.6249"
"427.150","36.4908","15","1.0480","0.2914","-0.4815","124.1632","59.8516","8.1677","990.0000","0.6120","9.7035","45.50438854","-75.54453657","43.0156","23.7781","27.2359","35.8656","3.0000","0.6891","-0.9398","1.1614","2.0716","52.1750","7370.6333","44.5400","44.8400","78.2900","5380.8232","1.2100","1.2074","8239187.5000","427150000.0000","-8.1523","-1.1750","30.0792","-19.7363"
"427.200","36.9001","15","1.0617","0.3308","-0.4508","127.5326","59.9268","8.1712","990.0000","0.6120","9.8000","45.50438517","-75.54453165","43.8563","23.7625","27.7281","35.4688","3.0000","0.6501","-1.0382","1.5667","2.1330","50.6328","7453.8999","45.5800","44.5750","85.3800","5381.3369","1.2246","1.1976","8289187.5000","427200000.0000","7.9630","-6.6105","1.4513","16.6246"
"427.250","37.3094","15","1.0754","0.3703","-0.4200","130.9020","60.0020","8.1747","990.0000","0.6120","9.8963","45.50438180","-75.54452673","43.9250","23.2078","27.1750","36.8781","3.0000","0.4609","-1.2256","1.3876","2.3337","48.8406","7555.5669","44.9600","46.4000","91.2689","5381.8594","1.1916","1.1982","8339187.5000","427250000.0000","7.2198","-5.5791","-19.1455","6.8182"
"427.300","38.1378","15","1.0704","0.3913","-0.4723","133.3564","58.8399","8.1552","990.0000","0.6120","10.3158","45.50437800","-75.54452193","44.1063","23.0344","26.6000","36.8625","3.0000","0.3668","-1.1405","0.3175","3.3806","47.8281","7723.8335","47.2300","46.4950","94.8144","5382.3926","1.2178","1.1988","8389187.5000","427300000.0000","-10.2878","-2.1956","-2.4871","-30.3184"
"427.350","38.9661","15","1.0654","0.4123","-0.5245","135.8108","57.6778","8.1357","990.0000","0.6120","10.7522","45.50437420","-75.54451713","43.0938","22.9578","26.8953","33.7781","3.0000","0.4863","-1.1333","-0.6954","4.4471","46.9906","7915.5000","47.8200","47.0400","97.5367","5382.9351","1.2143","1.2004","8439187.5000","427350000.0000","-17.6775","0.9943","20.9334","-31.1213"
"427.400","39.4972","15","1.0126","0.4348","-0.5081","138.9131","53.9580","8.1298","990.0000","0.5940","11.6501","45.50437002","-75.54451292","42.8937","23.0750","28.3625","34.2188","3.0000","0.5578","-1.2125","-1.2074","4.4199","45.4437","8003.7666","48.4700","47.9750","98.5356","5383.4854","1.2144","1.2020","8489187.5000","427400000.0000","-3.5453","3.3291","21.7584","9.9840"
"427.450","40.0283","15","0.9597","0.4572","-0.4917","142.0154","50.2382","8.1239","990.0000","0.5760","12.6810","45.50436583","-75.54450872","42.3844","23.0828","28.5641","35.1312","3.0000","0.4759","-0.9939","-0.9803","3.2629","42.5266","8107.4443","49.4700","50.1700","99.3156","5384.0459","1.2165","1.2125","8539187.5000","427450000.0000","9.2413","-8.2073","16.5567","36.0468"
"427.500","40.9142","15","0.9104","0.4811","-0.4714","144.4434","46.8280","8.1255","990.0000","0.5760","13.9056","45.50436126","-75.54450476","43.5438","22.1875","30.6688","37.0500","3.0000","0.4086","-0.9086","-0.8456","1.9457","38.1094","8346.3330","51.0700","50.8800","99.4267","5384.6177","1.2275","1.2229","8589187.5000","427500000.0000","1.5941","-36.1755","21.5981","14.9379"
"427.550","41.8002","15","0.8611","0.5049","-0.4511","146.8714","43.4178","8.1272","990.0000","0.5760","15.3225","45.50435669","-75.54450081","42.8063","19.6672","30.7313","36.3406","3.0000","0.3223","-0.9801","-1.9520","1.2805","32.0500","8576.7227","51.9800","53.2400","99.5189","5385.2012","1.2248","1.2231","8639187.5000","427550000.0000","-8.9315","-54.3483","14.0066","-21.1558"
"427.600","42.6195","15","0.7861","0.5176","-0.4386","147.7216","38.9161","8.1266","990.0000","0.5760","17.4301","45.50435194","-75.54449676","42.4188","17.6500","31.3250","35.3125","3.0000","0.2538","-1.0154","-4.1785","1.6398","25.7672","8790.6113","53.6050","52.9200","99.5744","5385.7954","1.2392","1.2233","8689187.5000","427600000.0000","-6.4481","-30.8226","-8.9555","-32.3436"
"427.650","43.4389","15","0.7112","0.5303","-0.4261","148.5717","34.4144","8.1261","990.0000","0.5760","20.0890","45.50434720","-75.54449272","42.3719","17.2219","30.5172","33.7375","3.0000","0.4961","-0.9255","-5.7492","2.1324","22.2281","8967.5996","54.2600","54.6100","99.6000","5386.4033","1.2280","1.2161","8739187.5000","427650000.0000","-1.8877","27.6711","-7.7883","-17.3333"
"427.700","44.4128","15","0.7015","0.5367","-0.3796","149.7833","33.2556","8.1376","990.0000","0.5760","21.2551","45.50434209","-75.54448886","41.7812","19.8000","31.0938","33.6312","3.0000","0.4151","-0.7804","-5.0266","1.2733","22.9172","9113.1553","55.1150","54.6050","99.6000","5387.0244","1.2201","1.2088","8789186.5234","427700000.0000","-5.3777","66.3088","26.1893","9.8203"
"427.750","45.3867","15","0.6918","0.5430","-0.3332","150.9949","32.0967","8.1491","990.0000","0.5760","22.5055","45.50433697","-75.54448500","42.1437","23.2969","32.8875","34.6156","3.0000","0.3180","-0.5698","-3.1813","-0.8130","27.0250","9417.4004","57.3200","56.3400","99.6000","5387.6587","1.2403","1.2379","8839186.5234","427750000.0000","2.0147","46.6971","30.8386","41.2909"
"427.800","46.4469","15","0.7406","0.5399","-0.3063","153.6117","33.6185","8.1590","990.0000","0.5760","21.9887","45.50433136","-75.54448180","42.3187","23.6375","32.6875","37.1937","3.0000","0.4293","-0.7102","-1.9920","-2.3262","33.5203","9777.4004","60.4400","59.9000","99.6000","5388.3071","1.2785","1.2671","8889186.5234","427800000.0000","21.8051","0.1508","-23.5839","50.1787"
"427.850","47.5071","15","0.7894","0.5368","-0.2793","156.2285","35.1402","8.1689","990.0000","0.5760","21.5166","45.50432575","-75.54447860","43.3250","23.4125","31.1781","39.1937","3.0000","0.5754","-1.0583","-1.7338","-1.8813","42.0250","10317.5664","62.6100","62.2800","99.6000","5388.9717","1.2971","1.2997","8939186.5234","427850000.0000","17.2860","-22.6903","-65.7620","7.2402"
"427.900","48.5218","15","0.8049","0.5357","-0.2819","157.7638","35.1290","8.1587","990.0000","0.5760","21.9832","45.50431981","-75.54447557","44.1063","22.1875","27.8406","37.4250","3.0000","0.7529","-1.1142","-1.7498","-1.2253","45.7842","10806.6924","64.8850","65.7000","99.6077","5389.6494","1.3158","1.3323","8989186.5234","427900000.0000","-20.3782","-11.9323","-26.0587","-50.4172"
"427.950","49.5366","15","0.8203","0.5345","-0.2846","159.2991","35.1178","8.1484","990.0000","0.5760","22.4501","45.50431387","-75.54447254","42.1625","22.1984","28.1328","34.6281","3.0000","1.0633","-0.9921","-1.7266","-0.4703","49.1875","10911.6377","66.2000","65.8200","99.6626","5390.3389","1.3259","1.3305","9039186.5234","427950000.0000","-38.6996","3.8739","45.9537","-45.2130"
"428.000","50.0386","15","0.8531","0.5333","-0.2444","161.9297","35.8265","8.1693","990.0000","0.5760","22.2290","45.50430765","-75.54447039","39.9125","22.2469","32.1000","34.2562","3.0000","1.0178","-0.8669","-1.3855","0.2066","51.7812","11038.9189","67.6200","67.0050","97.7444","5391.0352","1.3409","1.3287","9089186.5234","428000000.0000","-6.8195","3.6551","47.2847","22.8520"
"428.050","50.5406","15","0.8859","0.5320","-0.2042","164.5604","36.5353","8.1902","990.0000","0.5760","22.0165","45.50430142","-75.54446823","41.6406","22.2859","32.1359","36.9094","3.0000","0.6604","-0.9455","-0.9412","-0.5198","48.5312","11213.6670","68.5400","67.1900","91.6333","5391.7422","1.3371","1.3273","9139186.5234","428050000.0000","28.8043","-4.2975","-17.8304","62.0973"
"428.100","51.4408","15","0.8510","0.5306","-0.1837","165.4353","34.5075","8.1931","990.0000","0.5760","23.7255","45.50429498","-75.54446609","43.0312","22.2406","30.0094","38.4688","3.0000","0.5916","-0.9494","-0.7939","-1.2493","42.3281","11225.2998","68.3050","69.1350","82.0844","5392.4600","1.3100","1.3259","9189186.5234","428100000.0000","17.5005","-4.6334","-47.7070","19.3166"
"428.150","52.3410","15","0.8162","0.5292","-0.1632","166.3103","32.4796","8.1960","990.0000","0.5760","25.6479","45.50428853","-75.54446395","42.7125","22.1672","28.3312","37.8937","3.0000","0.5054","-0.9581","-1.2031","-1.1514","35.2969","10920.2998","66.4200","66.4000","65.8622","5393.1895","1.2549","1.2483","9239187.5000","428150000.0000","-9.2506","1.2121","-11.6461","-43.5277"
"428.200","53.0979","15","0.7530","0.4686","-0.1849","167.2348","29.4982","8.1841","990.0000","0.5760","28.6485","45.50428184","-75.54446211","42.0250","22.2125","29.3500","36.1625","3.0000","0.4326","-0.6984","-2.0620","-0.9023","27.6602","10492.9004","63.8600","62.8500","54.9200","5393.9292","1.1895","1.1706","9289187.5000","428200000.0000","8.8201","2.4590","16.4030","-37.4096"
"428.250","53.8547","15","0.6899","0.4079","-0.2067","168.1592","26.5168","8.1723","990.0000","0.5760","32.3238","45.50427514","-75.54446027","44.7250","22.3219","29.2516","35.1906","3.0000","0.3311","-0.7274","-2.4180","-1.2126","20.1914","9961.2334","62.1600","60.3700","48.4756","5394.6812","1.1381","1.1158","9339187.5000","428250000.0000","52.0666","-0.9825","-5.1433","21.7685"
"428.300","54.6313","15","0.7174","0.3405","-0.1796","169.5217","27.2096","8.1763","990.0000","0.5760","31.9550","45.50426824","-75.54445884","46.9500","22.3531","28.1187","36.9750","3.0000","0.1831","-0.8079","-2.3843","-1.9419","14.4648","9587.8447","58.7850","58.6050","43.3056","5395.4424","1.0642","1.0610","9389187.5000","428300000.0000","55.8510","-1.4125","-31.5327","46.9743"
"428.350","55.4079","15","0.7450","0.2731","-0.1525","170.8841","27.9025","8.1802","990.0000","0.5760","31.6045","45.50426133","-75.54445742","48.2969","22.3687","27.2016","39.2219","3.0000","0.1464","-0.8582","-2.1102","-2.3537","11.4023","9270.0664","57.6000","57.0200","38.5833","5396.2124","1.0355","1.0277","9439187.5000","428350000.0000","14.6454","2.4401","-27.9750","15.3946"
"428.400","55.6862","15","0.8432","0.2194","-0.1628","173.0222","31.2975","8.1757","990.0000","0.5760","28.3177","45.50425431","-75.54445687","49.2000","22.3750","24.7969","38.6125","3.0000","0.1002","-0.8836","-1.4814","-2.2156","10.3672","9196.6885","55.9250","55.5950","36.7333","5396.9868","1.0004","0.9945","9489187.5000","428400000.0000","-13.8770","2.3860","-17.2386","-10.7068"
"428.450","55.9644","15","0.9415","0.1657","-0.1731","175.1604","34.6926","8.1712","990.0000","0.5760","25.6741","45.50424729","-75.54445631","47.5906","22.3328","25.2875","38.5156","3.0000","-0.1709","-0.8003","-0.5781","-1.9396","10.0055","9142.0996","56.7400","54.8700","35.2378","5397.7607","1.0169","0.9995","9539187.5000","428450000.0000","-11.5278","-8.5243","-10.4900","4.2325"
"428.500","55.4831","15","0.9633","0.0908","-0.1710","177.4883","35.3363","8.1757","990.0000","0.5760","24.9896","45.50424051","-75.54445664","47.6250","22.1875","25.3062","39.0938","3.0000","-0.2642","-0.9758","0.9016","-1.6975","9.4797","9107.0996","55.3350","55.3600","34.7933","5398.5293","1.0041","1.0046","9589187.5000","428500000.0000","-13.2266","-25.1042","10.7621","23.6235"
"428.550","55.0017","15","0.9850","0.0158","-0.1689","179.8163","35.9800","8.1801","990.0000","0.5760","24.3296","45.50423373","-75.54445697","46.5125","19.5391","25.0453","40.2406","3.0000","-0.1272","-1.3262","2.3590","-1.2578","8.7359","9049.4336","55.1600","55.3400","34.4244","5399.2925","1.0072","1.0009","9639187.5000","428550000.0000","-28.2472","-36.2729","36.3532","18.0393"
"428.600","54.6989","15","1.0102","-0.0556","-0.1640","1.6676","36.9185","8.1803","990.0000","0.5760","23.5806","45.50422705","-75.54445786","44.8125","18.1219","28.4844","41.3187","3.0000","-0.1407","-1.4053","3.1258","-1.0039","7.7234","8947.7666","54.0650","54.3100","34.2022","5400.0513","0.9927","0.9972","9689187.5000","428600000.0000","-28.1906","-37.1035","25.9657","6.8455"
"428.650","54.3961","15","1.0353","-0.1269","-0.1592","-176.4810","37.8570","8.1804","990.0000","0.5760","22.8687","45.50422038","-75.54445875","44.0187","17.0734","27.9594","40.8344","3.0000","-0.2545","-1.3990","2.9816","-1.5877","6.9848","8670.9004","53.1300","53.6400","30.7100","5400.8052","0.9830","0.9832","9739187.5000","428650000.0000","-2.9161","-30.2425","-14.2861","15.9051"
"428.700","54.0559","15","0.8765","-0.2176","-0.1535","-175.8958","32.1827","8.1807","990.0000","0.5760","26.7325","45.50421376","-75.54445962","44.2125","15.2844","26.8094","42.6625","3.0000","-0.4452","-1.2768","2.0225","-2.6520","7.4742","8244.7891","53.0500","52.1300","24.4322","5401.5547","0.9862","0.9691","9789186.5234","428700000.0000","17.6545","-23.9529","-34.2432","29.5205"
"428.750","53.7156","15","0.7178","-0.3083","-0.1477","-175.3106","26.5084","8.1811","990.0000","0.5760","32.2506","45.50420715","-75.54446049","46.0781","14.1484","25.3578","44.1750","3.0000","-0.6612","-1.0897","0.9732","-3.2371","8.8594","7949.4111","51.9800","51.3400","17.0033","5402.2974","0.9777","0.9316","9839186.5234","428750000.0000","17.4243","-23.5663","-20.7267","27.8325"
"428.800","53.0116","15","0.5085","-0.3999","-0.1737","-174.8292","18.8973","8.1759","990.0000","0.5580","44.6470","45.50420078","-75.54446148","45.7438","13.5250","24.7125","44.7562","3.0000","-0.5762","-0.8938","0.5535","-3.1633","9.2969","7699.9668","45.6650","46.9050","9.1700","5403.0312","0.8704","0.8941","9889186.5234","428800000.0000","6.4416","-26.3501","-10.0402","17.2415"
"428.850","52.3076","15","0.2993","-0.4915","-0.1996","-174.3477","11.2861","8.1707","990.0000","0.5400","73.7634","45.50419440","-75.54446248","46.0062","11.4555","24.7594","46.1562","3.0000","-0.6753","-0.9884","0.7903","-2.5953","7.6625","7624.9443","45.5400","46.6900","7.0811","5403.7510","0.8871","0.9050","9939186.5234","428850000.0000","-9.0301","-24.2754","-5.2073","12.9439"
"428.900","51.0139","15","0.0579","-0.5477","-0.2054","-174.0917","2.0669","8.1682","990.0000","0.5580","392.8208","45.50418839","-75.54446352","45.4437","10.9828","23.9594","46.0312","3.0000","-0.9080","-1.1029","2.0338","-1.6680","2.7406","7552.6558","45.4450","45.8050","5.5611","5404.4541","0.9088","0.9160","9989186.5234","428900000.0000","-30.0173","-16.0409","26.0290","17.4549"
"428.950","49.7202","15","-0.1835","-0.6039","-0.2111","-173.8356","-7.1524","8.1657","990.0000","0.5760","110.6378","45.50418238","-75.54446455","43.1469","10.1336","27.2344","47.9469","3.0000","-1.0000","-1.1437","3.8223","-0.5910","-6.1348","7428.7666","44.0600","46.0600","5.2833","5405.1396","0.9060","0.9496","10039186.5234","428950000.0000","-40.9729","-6.0946","75.5979","29.1353"
"429.000","48.3242","15","-0.3833","-0.6368","-0.1919","-174.8323","-15.4305","8.1704","990.0000","0.5760","49.8431","45.50417669","-75.54446506","41.1875","10.0422","31.9312","49.3187","3.0000","-0.8469","-0.9996","5.0621","0.1837","-18.2828","7283.9111","42.4250","46.4400","5.0622","5405.8062","0.8982","0.9832","10089186.5234","429000000.0000","-26.8560","0.2010","91.0770","40.4180"
"429.050","46.9283","15","-0.5831","-0.6697","-0.1727","-175.8290","-23.7086","8.1751","990.0000","0.5760","31.5027","45.50417100","-75.54446557","41.0781","10.0469","35.4094","51.4156","3.0000","-0.7660","-0.8613","5.0750","0.3984","-31.2969","7098.3555","39.6200","46.2300","4.9511","5406.4536","0.8624","0.9942","10139186.5234","429050000.0000","-1.0162","3.9874","57.1939","33.1455"
"429.100","45.8547","15","-0.7601","-0.6834","-0.1310","1.4695","-31.8854","8.1901","995.0000","0.5760","22.8882","45.50416547","-75.54446507","40.7938","10.2969","36.9125","52.3000","3.0000","-0.6758","-0.8383","3.9426","0.2823","-42.4281","6910.7002","38.5500","45.2500","4.9000","5407.0859","0.8563","1.0052","10189186.5234","429100000.0000","6.4286","4.6353","18.4096","1.4008"
"429.150","44.7811","15","-0.9371","-0.6972","-0.0893","178.7681","-40.0621","8.2052","1000.0000","0.5760","17.7902","45.50415994","-75.54446457","41.1531","10.2937","37.2531","51.3219","3.0000","-0.6168","-0.8429","2.6031","0.0119","-50.2125","6721.2554","37.4800","44.3000","4.9000","5407.7046","0.8505","1.0047","10239187.5000","429150000.0000","-6.0627","-3.5387","3.1917","-26.6363"
"429.200","43.8662","15","-1.0852","-0.6216","-0.0975","176.0187","-47.9291","8.2014","1000.0000","0.5760","14.5663","45.50415471","-75.54446335","40.3187","10.0609","37.7313","50.2125","3.0000","-0.5198","-0.9388","1.3471","-0.5982","-54.2938","6611.5669","37.0300","43.3350","4.9411","5408.3110","0.8581","1.0042","10289187.5000","429200000.0000","-11.4247","-16.0596","-4.7032","-21.2794"
"429.250","42.9512","15","-1.2332","-0.5459","-0.1058","173.2693","-55.7961","8.1976","1000.0000","0.5760","12.2516","45.50414948","-75.54446213","40.4062","8.9117","36.7656","49.7313","3.0000","-0.4017","-1.0448","0.1323","-1.3678","-55.5812","6529.8999","36.3600","42.6900","4.9967","5408.9048","0.8577","1.0098","10339187.5000","429250000.0000","0.8358","-16.2267","-8.8327","2.7305"
"429.300","42.2546","15","-1.2985","-0.4253","-0.1015","170.3376","-60.3172","8.1921","1000.0000","0.5760","11.1494","45.50414453","-75.54446024","40.4437","8.8875","37.1188","49.9938","3.0000","-0.2991","-1.1543","-1.1968","-1.6846","-55.4031","6456.5889","36.2450","42.3550","5.2611","5409.4888","0.8690","1.0154","10389187.5000","429300000.0000","11.7581","-0.9899","0.2722","2.5622"
"429.350","41.5580","15","-1.3638","-0.3047","-0.0973","167.4059","-64.8384","8.1867","1000.0000","0.5760","10.2010","45.50413957","-75.54445836","41.0969","8.7797","36.8875","49.8250","3.0000","-0.3721","-1.1008","-2.4348","-1.2016","-54.3500","6391.5112","36.5800","41.6600","5.6322","5410.0640","0.8906","1.0164","10439187.5000","429350000.0000","6.0567","9.4395","6.4515","-20.7361"
"429.400","40.9384","15","-1.2572","-0.2368","-0.0736","164.2169","-60.6479","8.1988","1000.0000","0.5760","10.7432","45.50413490","-75.54445571","40.9688","9.0281","37.3937","48.1312","3.0000","-0.3802","-0.9213","-3.2326","-0.6887","-50.6250","6373.7334","36.4150","41.1600","6.5767","5410.6304","0.9001","1.0174","10489187.5000","429400000.0000","-5.1661","1.8603","-17.2704","-27.6526"
"429.450","40.3189","15","-1.1506","-0.1688","-0.0498","161.0280","-56.4575","8.2110","1000.0000","0.5760","11.3660","45.50413023","-75.54445306","41.0375","9.2422","34.9844","47.1625","3.0000","-0.4773","-0.9781","-3.5391","-0.8095","-42.2375","6404.6890","38.0400","39.9700","7.9178","5411.1899","0.9459","0.9923","10539187.5000","429450000.0000","-3.9672","-5.8282","-57.9439","-13.2937"
"429.500","40.0638","15","-0.9253","-0.1664","-0.0578","159.4662","-45.7244","8.2035","1000.0000","0.5760","13.9452","45.50412568","-75.54445027","40.6750","9.1938","31.5781","46.7125","3.0000","-0.2906","-1.0884","-4.2949","-0.9213","-29.3484","6530.2446","38.6100","38.5550","10.0289","5411.7451","0.9685","0.9671","10589187.5000","429500000.0000","8.0447","9.9384","-67.4574","-19.3747"
"429.550","39.8088","15","-0.7001","-0.1639","-0.0657","157.9043","-34.9913","8.1960","1000.0000","0.5760","18.1067","45.50412112","-75.54444748","41.3875","9.4109","29.6750","45.0219","3.0000","-0.1289","-0.9893","-5.8180","-0.2104","-14.9219","6709.7998","39.0600","38.7000","13.1300","5412.2964","0.9884","0.9733","10639187.5000","429550000.0000","14.7148","39.8440","-33.2657","-59.9365"
"429.600","39.4347","15","-0.4379","-0.1466","-0.0820","157.5177","-21.9595","8.1871","1000.0000","0.5580","28.5809","45.50411671","-75.54444478","42.2938","12.9641","29.2844","41.0438","3.0000","-0.0084","-0.9429","-7.1918","0.7267","-2.2547","6935.3555","39.9500","38.3350","17.0744","5412.8433","1.0206","0.9794","10689187.5000","429600000.0000","10.7880","53.8657","3.2476","-84.3607"
"429.650","39.0605","15","-0.1758","-0.1293","-0.0983","157.1311","-8.9277","8.1782","1000.0000","0.5400","69.6332","45.50411230","-75.54444208","42.1781","15.3414","28.8750","37.5469","3.0000","0.0231","-0.9895","-7.5586","1.0363","7.8422","6836.9556","40.0300","39.1900","20.6900","5413.3857","1.0277","1.0264","10739187.5000","429650000.0000","9.4076","45.1642","14.8749","-50.6580"
"429.700","39.0611","15","0.0720","-0.0763","-0.0722","157.9004","3.7492","8.1835","1000.0000","0.5400","165.8169","45.50410770","-75.54443966","43.9000","16.2000","30.0594","37.1188","3.0000","0.1656","-0.9966","-6.5582","0.6480","16.3477","6624.7334","41.3750","41.9300","24.1900","5413.9287","1.0592","1.0734","10789186.5234","429700000.0000","21.1516","34.1141","11.6479","8.0557"
"429.750","39.0617","15","0.3197","-0.0233","-0.0461","158.6698","16.4261","8.1888","1000.0000","0.5400","37.8474","45.50410309","-75.54443724","44.1469","18.8984","30.2000","36.9969","3.0000","0.1860","-0.8764","-4.9359","-0.5662","23.8625","6728.4556","41.4000","41.3400","25.7056","5414.4731","1.0525","1.0689","10839186.5234","429750000.0000","32.2943","26.8230","1.1524","34.4347"
"429.800","39.4118","15","0.5527","0.0146","-0.0839","161.2300","28.4618","8.1784","1000.0000","0.5400","22.0386","45.50409824","-75.54443545","46.4500","19.4219","29.7125","39.6875","3.0000","0.0936","-0.8571","-3.6326","-2.0147","30.6125","6848.2998","41.5400","42.2400","26.9389","5415.0215","1.0467","1.0644","10889186.5234","429800000.0000","23.4881","12.9669","-20.9730","17.9180"
"429.850","39.7618","15","0.7858","0.0524","-0.1217","163.7903","40.4976","8.1680","1000.0000","0.5400","15.6264","45.50409340","-75.54443365","46.8094","19.4219","27.4625","39.0875","3.0000","-0.0139","-0.9707","-2.9414","-2.8613","36.9688","6943.2998","42.2900","42.4100","27.2167","5415.5742","1.0591","1.0551","10939186.5234","429850000.0000","3.3752","-3.7102","-40.0837","-8.9470"
